App Id,App Status,App Status Date,App Swc Type,App Too Date,Business Name,Business Name2,CB,Cb Dd,CC,Cc Dd,Cd Url,City,CP,Cp Dd,Dpqa,Expiration Date,Hearing,Hearing Dd,Hearing Public,Hearing Public Dd,Intake,Intake Dd,Issuance,Issuance Dd,Lic Status,License Nbr,MOO,Moo Dd,Send Package Dd,State,Street,Submit Date,Swc Type,ZIP,App Chairs,App Sq Ft,App Tables,Building,Calculation1,City Council District,Community District,Dohmh,Latitude,Longitude,Swc Chairs,Swc Sq Ft,Swc Tables
297-2020-RSWC,Pending Review,2020-01-10,Unenclosed,2020-03-31,SAMMY'S S.B. REST. CORP.,SHRIMP BOX RESTAURANT,Review Period Expired,2020-03-06,Review Period Expired,2020-03-27,http://www.nyc.gov/html/bxcb10/html/home/home.shtml,BRONX,Pending Review,2020-01-10,Under Review,2020-03-31,Waived,2020-03-06,,,Ready For Review,2020-01-09,Pending Review,,Active,1251412-DCA,Pending Review,,2020-01-10,NY,CITY ISLAND AVE,2020-01-09,Unenclosed,10464,34,426,9,64,1,13,210,40535323,40.839511191,-73.783404638,34,426,9
8475-2018-RSWC,Pending Review,2020-03-11,Enclosed,2020-06-30,"HUSSIEN ENVIRONMENT, INC.",CLEOPATRAS NEEDLE,Pending Review,2018-05-18,Pending Review,,http://www.nyc.gov/mcb7,NEW YORK,Pending Review,2018-05-18,Issued Temp Op Letter,2020-06-30,Pending Review,,,,Ready For Review,2018-05-15,Pending Review,,Inactive,0916146-DCA,Pending Review,,2018-05-18,NY,BROADWAY,2018-05-15,Enclosed,10025,16,228,9,2483,0,6,107,40390186,40.792463957,-73.973715787,16,228,9
14262-2019-RSWC,Application Review Completed,2019-08-08,Unenclosed,,DON GENNARO LLC,ANTIKA PIZZERIA,Recommend Approval,2019-04-19,Review Period Expired,2019-05-15,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,ASTORIA,,,Approved,2020-12-15,Waived,2019-04-24,,,Ready For Review,2019-03-15,Issued,2019-08-08,Inactive,2078344-DCA,Approved,2019-08-08,2019-03-18,NY,30TH AVE,2019-03-15,Unenclosed,11103,12,129,6,3608,0,22,401,50079591,40.764668735,-73.917241798,12,129,6
16500-2019-RSWC,Application Review Completed,2019-07-24,Unenclosed,,JAKK LLC,THE LOWERY BAR & KITCHEN,Review Period Expired,2019-05-30,Review Period Expired,2019-06-20,http://www.cb2queens.org/,SUNNYSIDE,,,Approved,2021-04-15,Waived,2019-05-30,,,Ready For Review,2019-04-02,Issued,2019-07-24,Active,2056097-DCA,Approved,2019-07-24,2019-04-25,NY,43RD AVE,2019-04-02,Unenclosed,11104,30,392,15,4302,1,26,402,50046674,40.769636855,-73.829839251,30,392,15
6574-2020-RSWC,Pending Review,2020-06-19,Enclosed,2020-07-18,"THREE DECKER RESTAURANT, LTD.",THREE DECKER RESTAURANT,Pending Review,,Pending Review,,http://www.cb8m.com/,NEW YORK,Pending Review,2020-06-19,Issued Temp Op Letter,2020-07-18,Pending Review,,,,Ready For Review,2020-06-19,Pending Review,,Inactive,0949696-DCA,Pending Review,,,NY,2ND AVE,2020-06-18,Enclosed,10128,28,414,14,1746,0,5,108,40401821,40.780845602,-73.949347263,28,414,14
2637-2020-RSWC,Pending Review,2020-02-05,Small Unenclosed,2020-03-04,"CCFC 62 SPRING, LLC",CHEFS CLUB COUNTER,Review Period Expired,2020-03-12,Review Period Expired,2020-04-02,http://www.nyc.gov/manhattancb2,NEW YORK,Pending Review,2020-02-05,Under Review,2020-03-04,Waived,2020-03-12,,,Ready For Review,2020-02-04,Pending Review,,Inactive,2052738-DCA,Pending Review,,2020-02-05,NY,SPRING ST,2020-02-04,Small Unenclosed,10012,12,213,6,62,0,1,102,50060947,40.722250867,-73.997359196,12,213,6
26702-2019-RSWC,Application Review Completed,2020-02-20,Unenclosed,,187 RESTAURANT CORP.,REFRIED BEANS MEXICAN GRILL,Review Period Expired,2019-11-07,Review Period Expired,2019-11-28,http://www.nyc.gov/html/mancb12/html/home/home.shtml,NEW YORK,,,Approved,2021-09-15,Waived,2019-11-07,,,Ready For Review,2019-09-16,Issued,2020-02-20,Active,1387916-DCA,Approved,2020-02-20,2019-09-19,NY,FORT WASHINGTON AVE,2019-09-16,Unenclosed,10033,16,181,4,591,1,10,112,41414572,40.855018382,-73.937144852,16,181,4
25570-2019-RSWC,Application Review Completed,2019-11-26,Unenclosed,,GROUBEN FOOD CORP.,,Recommend Approval,2019-08-14,Review Period Expired,2019-10-15,http://cbsix.org,NEW YORK,,,Approved,2021-09-15,Waived,2019-09-24,,,Ready For Review,2019-08-08,Issued,2019-11-26,Active,1103083-DCA,Approved,2019-11-26,2019-08-09,NY,3RD AVE,2019-08-08,Unenclosed,10016,8,125,4,515,1,2,106,40373669,40.745982625,-73.977700352,8,125,4
11274-2018-RSWC,Application Review Completed,2018-08-17,Small Unenclosed,,"26TH STREET RESTAURANT, LLC",,Recommend Approval,2018-08-17,Approved,2018-08-17,http://www.cb5.org,NEW YORK,Proceed,2018-08-17,Approved,2020-09-15,Waived,2018-08-17,,,Ready For Review,2018-08-17,Issued,2018-08-17,Inactive,2011643-DCA,Approved,2018-08-17,,NY,PARK AVE S,2018-08-17,Small Unenclosed,10010,6,100,3,345,0,2,105,50011590,40.741704754,-73.985092421,6,100,3
26227-2018-RSWC,Application Review Completed,2019-05-07,Unenclosed,,CHEZ JOSEPHINE LTD.,,Review Period Expired,2018-12-27,Review Period Expired,2019-01-17,http://www.nyc.gov/mcb4,NEW YORK,,,Approved,2020-09-15,Waived,2018-12-27,,,Issued Temp Op Letter,2018-11-02,Issued,2019-05-07,Inactive,2038099-DCA,Approved,2019-05-07,2018-11-05,NY,W 42ND ST,2018-11-02,Unenclosed,10036,16,168,8,414,0,3,104,40384671,40.758506132,-73.993441321,16,168,8
17962-2019-RSWC,Application Review Completed,2020-03-11,Unenclosed,,HERSHA HOSPITALITY MANAGEMENT L.P.,,Review Period Expired,2019-06-07,Review Period Expired,2019-06-28,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,BROOKLYN,,,Approved,2021-04-15,Waived,2019-06-07,,,Ready For Review,2019-04-17,Issued,2020-03-11,Active,1390391-DCA,Approved,2020-03-11,2019-04-17,NY,SMITH ST,2019-04-17,Unenclosed,11201,52,416,25,85,1,33,302,41450097,40.688797168,-73.988832695,52,416,25
2976-2019-RSWC,Application Review Completed,2019-07-03,Unenclosed,,TAJIN RESTAURANT CORP.,,Review Period Expired,2019-03-06,Review Period Expired,2019-03-27,http://www.nyc.gov/html/mancb1/html/home/home.shtml,NEW YORK,,,Approved,2020-12-15,Waived,2019-03-06,,,Ready For Review,2019-01-18,Issued,2019-07-03,Inactive,1422914-DCA,,,2019-01-18,NY,GREENWICH ST,2019-01-18,Unenclosed,10006,20,193,10,,0,1,101,40510827,40.707667184,-74.013554606,20,193,10
1117-2019-ASWC,Pending Review,2020-01-22,Enclosed,2020-04-22,OYA CORP,,Pending Review,2019-02-05,Pending Review,,http://www.nyc.gov/manhattancb3,NEW YORK,Pending Review,2019-02-05,Issued Temp Op Letter,2020-04-22,Pending Review,,,,Ready For Review,2019-02-05,Pending Review,,Inactive,2085595-DCA,Pending Review,,2019-02-05,NY,ALLEN ST,2019-02-04,Enclosed,10002,24,340,12,200,0,1,103,500879778,40.722582455,-73.988657473,24,340,12
996-2019-ASWC,Application Review Completed,2019-06-19,Unenclosed,,BOYYTHAI CORP,,Recommend Approval,2019-04-10,Review Period Expired,2019-05-01,http://www.nyc.gov/mcb4,NEW YORK,,,Approved,2021-04-15,Recommendation Issued,2019-04-10,SWC Public Hearing,2019-03-20,Ready For Review,2019-01-31,Issued,2019-06-19,Active,2084461-DCA,,,2019-01-31,NY,9TH AVE,2019-01-31,Unenclosed,10036,18,285,9,662,1,3,104,50088036,40.760976203,-73.990578543,18,285,9
12709-2018-RSWC,Application Review Completed,2018-09-28,Unenclosed,,PASTA SHOP LLC,BAR PRIMI,Review Period Expired,2018-09-28,Approved,2018-09-28,http://www.nyc.gov/manhattancb3,NEW YORK,Proceed,2018-09-28,Approved,2020-09-15,Waived,2018-09-28,,,Ready For Review,2018-09-11,Issued,2018-09-28,Inactive,2006623-DCA,Approved,2018-09-28,,NY,BOWERY,2018-09-13,Unenclosed,10003,36,398,18,325,0,2,103,50007157,40.725634896,-73.991864322,36,398,18
26578-2019-RSWC,Pending Review,2020-06-11,Unenclosed,2020-09-11,"NARICHE, LLC",VINATERIA,Review Period Expired,2020-04-17,Review Period Expired,2020-05-08,http://www.nyc.gov/html/mancb10/html/home/home.shtml,NEW YORK,Pending Review,2019-09-13,Issued Temp Op Letter,2020-09-11,Waived,2020-04-17,,,Ready For Review,2019-09-13,Pending Review,,Inactive,1459346-DCA,Pending Review,,2019-09-18,NY,FREDERICK DOUGLASS BLVD,2019-09-13,Unenclosed,10026,44,467,20,2211,0,9,110,41718421,40.806796204,-73.953933119,44,467,20
18160-2018-ASWC,Application Review Completed,2019-04-10,Unenclosed,,LYH DITMARS HOSPITALITY CORP,THE DITTY,Recommend Approval,2019-02-06,Review Period Expired,2019-02-27,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,ASTORIA,,,Approved,2021-04-15,Recommendation Issued,2019-02-06,SWC Public Hearing,2019-01-30,Ready For Review,2018-12-13,Issued,2019-04-10,Active,2082015-DCA,,,2018-12-13,NY,DITMARS BLVD,2018-12-13,Unenclosed,11105,12,134,4,3503,1,22,401,50044012,40.774922083,-73.908646870,12,134,4
3104-2020-RSWC,Pending Review,2020-02-12,Unenclosed,2020-03-12,"BABY OLIVER, LLC",PICCOLO CAFE,Pending Review,2020-02-12,Pending Review,,http://www.nyc.gov/mcb7,NEW YORK,Pending Review,2020-02-12,Issued Temp Op Letter,2020-03-12,Pending Review,,SWC Public Hearing,2020-04-01,Ready For Review,2020-02-12,Pending Review,,Inactive,1471902-DCA,Pending Review,,2020-02-12,NY,AMSTERDAM AVE,2020-02-12,Unenclosed,10023,18,158,9,313,0,6,107,41657014,40.780284139,-73.980259755,18,158,9
26132-2019-RSWC,Application Review Completed,2020-01-30,Small Unenclosed,,MAZ MEZCAL INC.,,Recommend Approval,2019-09-05,Review Period Expired,2019-11-15,http://www.cb8m.com/,NEW YORK,,,Approved,2021-09-15,Waived,2019-10-25,,,Ready For Review,2019-08-30,Issued,2020-01-30,Active,1311123-DCA,Approved,2020-01-30,2019-09-03,NY,E 86TH ST,2019-08-30,Small Unenclosed,10028,24,208,6,316,1,5,108,40581692,40.777272707,-73.951086698,24,208,6
12657-2018-RSWC,Application Review Completed,2019-04-11,Small Unenclosed,,SIXTY HOSPITALITY LLC,,Recommend Approval,2018-10-24,Review Period Expired,2018-11-22,http://www.cb8m.com/,NEW YORK,,,Approved,2020-09-15,Waived,2018-11-01,,,Ready For Review,2018-09-11,Issued,2019-04-11,Inactive,2039436-DCA,Approved,2019-04-11,2018-09-11,NY,E 60TH ST,2018-09-11,Small Unenclosed,10022,20,281,6,14,0,4,108,50049522,40.764291470,-73.971553725,20,281,6
31503-2018-RSWC,Application Review Completed,2019-04-11,Unenclosed,,BOWERY HOSPITALITY ASSOCIATES LLC,VANDAL,Review Period Expired,2019-01-31,Review Period Expired,2019-02-21,http://www.nyc.gov/manhattancb3,NEW YORK,,,Approved,2020-12-15,Waived,2019-01-31,,,Ready For Review,2018-12-11,Issued,2019-04-11,Inactive,2038230-DCA,Approved,2019-04-11,2018-12-11,NY,BOWERY,2018-12-11,Unenclosed,10002,54,753,18,199,0,1,103,50043879,40.721150077,-73.993701136,54,753,18
872-2020-RSWC,Pending Review,2020-02-18,Unenclosed,2020-03-18,VINO FIVE GROUP LLC,Vinotapa,Review Period Expired,2020-04-17,Review Period Expired,2020-05-08,http://cbsix.org,NEW YORK,Pending Review,2020-01-15,Issued Temp Op Letter,2020-03-18,Waived,2020-04-17,,,Ready For Review,2020-01-15,Pending Review,,Inactive,1339224-DCA,Pending Review,,2020-01-15,NY,E 31ST ST,2020-01-15,Unenclosed,10016,20,253,10,201,0,2,106,41353228,40.743795331,-73.979148222,20,253,10
35125-2019-RSWC,Pending Review,2019-12-11,Unenclosed,2020-01-11,"921 BROADWAY BAKERY, LLC",MAISON KAYSER BAKERY,Pending Review,2019-12-11,Pending Review,,http://www.cb5.org,New York,Pending Review,2019-12-11,Issued Temp Op Letter,2020-01-11,Pending Review,,SWC Public Hearing,2020-01-29,Ready For Review,2019-12-11,Pending Review,,Inactive,1467150-DCA,Pending Review,,2019-12-11,NY,Broadway,2019-12-11,Unenclosed,10010,38,512,18,921,0,2,105,50001159,40.740206630,-73.989776756,38,512,18
8278-2018-RSWC,Pending Review,2019-11-26,Enclosed,2020-03-17,JPS VENTURES INC.,,Pending Review,2018-05-10,Pending Review,,http://www.nyc.gov/mcb7,NEW YORK,Pending Review,2018-05-10,Issued Temp Op Letter,2020-03-17,Pending Review,,,,Ready For Review,2018-05-10,Pending Review,,Inactive,1283643-DCA,Pending Review,,2018-05-10,NY,AMSTERDAM AVE,2018-05-10,Enclosed,10024,16,224,5,441,0,6,107,41326189,40.784557115,-73.977145778,16,224,5
15747-2019-RSWC,Application Review Completed,2019-07-08,Unenclosed,,"MEDI WINEBAR, LLC",MEDI WINEBAR LLC,Review Period Expired,2019-05-16,Review Period Expired,2019-06-06,http://www.nyc.gov/mcb4,NEW YORK,,,Approved,2021-04-15,Waived,2019-05-16,,,Ready For Review,2019-03-27,Issued,2019-07-08,Active,1457455-DCA,Approved,2019-07-08,2019-03-27,NY,9TH AVE,2019-03-27,Unenclosed,10019,12,135,3,811,1,3,104,41540996,40.765965843,-73.987419066,12,135,3
19757-2017-ASWC,Application Review Completed,2018-05-24,Regular Unenclosed/Small Unenclosed,,"WMW REST II, LLC",DIANNE & ELISABETH,Review Period Expired,2018-02-08,Review Period Expired,2018-04-05,http://www.nyc.gov/mcb4,NEW YORK,,,Approved,2020-12-15,Recommendation Issued,2018-03-14,SWC Public Hearing,2018-02-07,Ready For Review,2017-12-18,Issued,2018-05-24,Inactive,2067784-DCA,Approved,2018-05-24,2017-12-19,NY,10TH AVE,2017-12-18,Regular Unenclosed/Small Unenclosed,10036,12,157,6,644,0,3,104,50054612,40.761764158,-73.993711735,12,157,6
4604-2019-ASWC,Application Review Completed,2019-10-01,Unenclosed,,HEYDAY COCKTAIL AND CAFE LLC,,Recommend Approval,2019-05-30,Review Period Expired,2019-07-04,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,BROOKLYN,,,Approved,2021-12-15,Recommendation Issued,2019-06-12,SWC Public Hearing,2019-06-12,Ready For Review,2019-04-22,Issued,2019-10-01,Active,2087054-DCA,,,2019-04-22,NY,FULTON ST,2019-04-22,Unenclosed,11217,10,103,5,773,1,35,302,50091554,40.686277757,-73.973732403,10,103,5
28073-2019-RSWC,Pending Review,2020-02-03,Unenclosed,2020-05-03,NYS LEE INCORPORATED,SKINNY'S CANTINA,Recommend Approval,2019-11-27,Review Period Expired,2019-12-18,http://www.cb2queens.org/,LONG ISLAND CITY,Pending Review,2019-09-30,Issued Temp Op Letter,2020-05-03,Waived,2019-11-27,,,Ready For Review,2019-09-27,Pending Review,,Inactive,2050849-DCA,Pending Review,,2019-09-30,NY,CENTER BLVD,2019-09-27,Unenclosed,11109,42,405,14,4705,0,26,402,41614445,40.745699360,-73.956526877,42,405,14
30750-2018-RSWC,Application Review Completed,2019-04-05,Unenclosed,,"COBRA CATERERS, INC.",HUDSON HOUND,Review Period Expired,2019-01-24,Review Period Expired,2019-02-14,http://www.nyc.gov/manhattancb2,NEW YORK,,,Approved,2020-12-15,Waived,2019-01-24,,,Ready For Review,2018-12-05,Issued,2019-04-05,Inactive,1135398-DCA,Approved,2019-04-05,2018-12-06,NY,HUDSON ST,2018-12-05,Unenclosed,10014,25,185,7,575,0,3,102,40798329,40.736141947,-74.006058517,25,185,7
5121-2018-ASWC,Application Review Completed,2018-11-07,Unenclosed,,JOE & THE JUICE NEW YORK LLC,JOE & THE JUICE,Review Period Expired,2018-05-06,Review Period Expired,2018-06-14,http://www.nyc.gov/mcb7,NEW YORK,,,Approved,2020-09-15,Recommendation Issued,2018-05-24,SWC Public Hearing,2018-05-02,Ready For Review,2018-03-16,Issued,2018-11-07,Inactive,2071753-DCA,Approved,2018-11-07,2018-03-16,NY,AMSTERDAM AVE,2018-03-15,Unenclosed,10024,8,174,4,343,0,6,107,50073861,40.781255635,-73.979461468,8,174,4
31030-2018-RSWC,Application Review Completed,2019-06-17,Unenclosed,,"BL 30 CARMINE NY, LLC",,Recommend Denial,2019-01-29,Review Period Expired,2019-02-21,http://www.nyc.gov/manhattancb2,NEW YORK,,,Approved,2020-12-15,Waived,2019-01-31,,,Ready For Review,2018-12-07,Issued,2019-06-17,Inactive,2038460-DCA,Approved,2019-05-15,2018-12-20,NY,CARMINE ST,2018-12-20,Unenclosed,10014,12,140,6,30,0,3,102,50044946,40.730002055,-74.002882853,12,140,6
10199-2018-RSWC,Pending Review,2020-03-09,Enclosed,2020-09-15,KARABINIS DINER CORP,OASIS DINER,Pending Review,2018-07-11,Pending Review,,http://www.nyc.gov/html/cau/html/cb/cb.shtml,BROOKLYN,Pending Review,2018-07-11,Issued Temp Op Letter,2020-09-15,Pending Review,,,,Ready For Review,2018-07-11,Pending Review,,Inactive,1352645-DCA,Pending Review,,2018-07-11,NY,FLATBUSH AVE,2018-07-11,Enclosed,11234,46,473,15,2132,0,46,318,41317827,40.617857916,-73.931979562,46,473,15
8030-2019-RSWC,Application Review Completed,2019-07-23,Unenclosed,,BIBLIO INC,,Review Period Expired,2019-04-02,Review Period Expired,2019-04-23,http://www.nyc.gov/brooklyncb1,BROOKLYN,,,Approved,2020-12-15,Waived,2019-04-02,,,Ready For Review,2019-02-12,Issued,2019-07-23,Inactive,2037214-DCA,Approved,2019-07-23,2019-02-12,NY,N 6TH ST,2019-02-12,Unenclosed,11249,8,116,2,149,0,33,301,41722445,40.717440110,-73.958558237,8,116,2
3507-2020-RSWC,Application Review Completed,2020-06-15,Unenclosed,,"UBER CAFFE, LLC",,Review Period Expired,2020-06-15,Approved,2020-06-15,http://www.nyc.gov/manhattancb3,NEW YORK,Proceed,2020-06-15,Approved,2022-04-15,Waived,2020-06-15,,,Ready For Review,2020-02-19,Issued,2020-06-15,Active,2011961-DCA,Approved,2020-06-15,,NY,STANTON ST,2020-02-19,Unenclosed,10002,12,75,6,116,1,1,103,41567796,40.721215412,-73.987196627,12,75,6
12759-2018-RSWC,Application Review Completed,2019-05-02,Unenclosed,,"RESTAURANT VENTURES OF NY, INC.",SAVORE RISTORANTE,Recommend Approval,2018-11-01,Review Period Expired,2018-12-05,http://www.nyc.gov/manhattancb2,NEW YORK,,,Approved,2020-09-15,Waived,2018-11-14,,,Ready For Review,2018-09-20,Issued,2019-05-02,Inactive,0920983-DCA,Approved,2019-05-02,2018-09-20,NY,SPRING ST,2018-09-12,Unenclosed,10012,20,293,10,200,0,3,102,40401025,40.724932476,-74.003384118,20,293,10
10785-2019-ASWC,Application Review Completed,2019-12-17,Unenclosed,2020-01-18,WHITE HORSE HOSPITALITY LLC,,,,,,http://www.nyc.gov/manhattancb2,NEW YORK,,,Process Completed,2020-01-18,,,,,Ready For Review,2019-09-11,,,Active,2090482-DCA,,,2019-09-12,NY,HUDSON ST,2019-09-11,Unenclosed,10014,72,728,24,567,1,3,102,50095038,40.735678082,-74.006087342,72,728,24
2751-2020-RSWC,Pending Review,2020-05-28,Unenclosed,2020-07-17,DONIZETTI LLC,5 NAPKIN BURGER,Pending Review,2020-02-06,Pending Review,,http://www.nyc.gov/mcb7,NEW YORK,Pending Review,2020-02-06,Issued Temp Op Letter,2020-07-17,Pending Review,,SWC Public Hearing,2020-03-25,Ready For Review,2020-02-05,Pending Review,,Inactive,1341402-DCA,Pending Review,,2020-02-06,NY,BROADWAY,2020-02-05,Unenclosed,10024,34,360,12,2315,0,6,107,41460077,40.787035761,-73.977928550,34,360,12
4343-2019-ASWC,Application Review Completed,2019-10-16,Unenclosed,,421 AMSTERDAM PIZZA CORP,MADE IN NEW YORK PIZZA,Recommend Approval,2019-06-12,Review Period Expired,2019-07-18,http://www.nyc.gov/mcb7,NEW YORK,,,Approved,2021-09-15,Recommendation Issued,2019-06-12,SWC Public Hearing,2019-06-05,Ready For Review,2019-04-16,Issued,2019-10-16,Active,2087603-DCA,Approved,2019-10-16,2019-04-18,NY,AMSTERDAM AVE,2019-04-16,Unenclosed,10024,24,212,12,421,1,6,107,50086724,40.783810636,-73.977597408,24,212,12
26419-2019-RSWC,Application Review Completed,2020-01-30,Unenclosed,,SILO EAST INC.,,Review Period Expired,2019-11-07,Review Period Expired,2019-11-28,http://cbsix.org,NEW YORK,,,Approved,2021-09-15,Waived,2019-11-07,,,Ready For Review,2019-09-11,Issued,2020-01-30,Active,2051496-DCA,Approved,2020-01-30,2019-09-12,NY,2ND AVE,2019-09-11,Unenclosed,10022,8,42,4,953,1,4,106,41660862,40.755329066,-73.968424552,8,42,4
27814-2018-RSWC,Application Review Completed,2019-04-09,Unenclosed,,HSNYC LLC,HIGH STREET ON HUDSON,Review Period Expired,2019-01-10,Review Period Expired,2019-01-31,http://www.nyc.gov/manhattancb2,NEW YORK,,,Approved,2020-09-15,Waived,2019-01-10,,,Ready For Review,2018-11-15,Issued,2019-04-09,Inactive,2038519-DCA,Approved,2019-04-09,2018-11-15,NY,HUDSON ST,2018-11-15,Unenclosed,10014,19,156,9,637,0,3,102,50042800,40.738875743,-74.005618522,19,156,9
16337-2014-ASWC,Pending Review,2019-12-03,Enclosed,2020-04-01,PARM UPPER WEST LLC,,Pending Review,,Pending Review,,http://www.nyc.gov/mcb7,NEW YORK,Pending Review,,Issued Temp Op Letter,2020-04-01,Pending Review,,,,Ready For Review,2014-12-16,Issued,2016-11-17,Inactive,2016541-DCA,Pending Review,,,NY,COLUMBUS AVENUE,2018-04-04,Enclosed,10023,16,253,6,235,0,6,107,,40.776438558,-73.979098284,16,253,6
26977-2019-RSWC,Pending Review,2019-09-19,Unenclosed,2019-12-18,210 EMPIRE LLC,EMPIRE DINER,Pending Review,2019-09-19,Pending Review,,http://www.nyc.gov/mcb4,NEW YORK,Pending Review,2019-09-19,Under Review,2019-12-18,Pending Review,,SWC Public Hearing,2019-11-06,Ready For Review,2019-09-18,Pending Review,,Inactive,2053879-DCA,Pending Review,,2019-09-19,NY,10TH AVE,2019-09-18,Unenclosed,10011,80,793,40,210,0,3,104,50059989,40.747142984,-74.004388549,80,793,40
26101-2019-RSWC,Application Review Completed,2019-09-05,Unenclosed,,3660 BROADWAY RESTAURANT LLC,BONO TRATTORIO,Review Period Expired,2019-09-05,Review Period Expired,2019-09-05,http://www.cb9m.org,NEW YORK,Proceed,2019-09-05,Approved,2021-09-15,Waived,2019-09-05,,,Ready For Review,2019-08-29,Issued,2019-09-05,Active,2026129-DCA,Approved,2019-09-05,,NY,BROADWAY,2019-08-29,Unenclosed,10031,36,329,16,3658,1,7,109,50034452,40.830214070,-73.947340317,36,329,16
11621-2018-RSWC,Application Review Completed,2019-07-31,Unenclosed,,"SUN OF MAY, LLC",LENOX SOCIAL,Review Period Expired,2018-10-18,Review Period Expired,2018-11-08,http://www.nyc.gov/html/mancb10/html/home/home.shtml,NEW YORK,,,Approved,2020-09-15,Waived,2018-10-18,,,Ready For Review,2018-08-23,Issued,2019-07-31,Inactive,1418169-DCA,Approved,2019-07-31,2018-08-23,NY,MALCOLM X BLVD,2018-08-23,Unenclosed,10027,68,500,32,321,0,9,110,41639573,40.808732862,-73.945114047,68,500,32
1184-2019-RSWC,Application Review Completed,2019-05-02,Unenclosed,,LUKE'S LOUNGE INC,,Review Period Expired,2019-02-28,Review Period Expired,2019-03-21,http://www.nyc.gov/bxcb11,BRONX,,,Approved,2020-12-15,Waived,2019-02-28,,,Ready For Review,2019-01-09,Issued,2019-05-02,Inactive,2038120-DCA,Approved,2019-05-02,2019-01-09,NY,HONE AVE,2019-01-09,Unenclosed,10461,8,83,2,1808,0,13,211,41639626,40.849229866,-73.854970013,8,83,2
9247-2018-RSWC,Pending Review,2020-03-11,Unenclosed,2020-04-15,41-08 REST. CORP.,CHRISTOS STEAK HOUSE,Review Period Expired,2018-08-09,Review Period Expired,2018-08-30,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,ASTORIA,Pending Review,2018-06-11,Issued Temp Op Letter,2020-04-15,Waived,2018-08-09,,,Ready For Review,2018-06-08,Pending Review,,Inactive,1222107-DCA,Pending Review,,2018-06-11,NY,23RD AVE,2018-06-08,Unenclosed,11105,30,439,15,4108,0,22,401,41154087,40.770298961,-73.907418503,30,439,15
28636-2018-RSWC,Application Review Completed,2019-04-02,Unenclosed,,ELEVATED ENTERTAINMENT RESTAURANTS LLC,CORNERSTONE TAVERN,Review Period Expired,2019-01-10,Review Period Expired,2019-01-31,http://cbsix.org,NEW YORK,,,Approved,2020-12-15,Waived,2019-01-10,,,Ready For Review,2018-11-20,Issued,2019-04-02,Inactive,1349184-DCA,Approved,2019-04-02,2018-11-20,NY,2ND AVE,2018-11-20,Unenclosed,10022,16,219,8,961,0,4,106,41355345,40.755510181,-73.968287307,16,219,8
